item_id,registry_id,item_name,item_code,item_unit_price,item_quantity,item_amount
7713,3052200907624000055,Работы строительные по строительству прочих автомобильных дорог,42.11.20.190,5112000.0,1.0,5112000.0
7714,3054700477824000005,Услуги по транспортированию горячей воды,35.30.12.130,24.64,1633.32,40238.47
7715,3051300194824000008,Бензин автомобильный (розничная реализация),19.20.21.100-00000005,58.0,6800.0,394400.0
7716,3051300194824000007,Бензин автомобильный (розничная реализация),19.20.21.100-00000006,53.0,7533.0,399249.0
7717,3056003002224000056,Морковь столовая,01.13.41.110-00000003,48.0,17000.0,816000.0
7718,3057102114024000016,Оказание услуги по аренде грузовых транспортных сресдтв для нужд МБУ «Благоустройство города Махачкала»,77.12.11.000,1400000.0,1.0,1400000.0
7719,3052000382624000002,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,68.10.11.000,2280000.0,1.0,2280000.0
7720,3052990972824000014,"Работы строительные специализированные прочие, не включенные в другие группировки",43.99.90.190,2573000.0,1.0,2573000.0
7721,3050702360824000001,"Капитальный ремонт автомобильной дороги общего пользования местного значения по ул. Бетаульская, Алхлав Шаиха и И. Акаева в с. Эрпели, Буйнакского района, РД",42.11.10.129,6091716.0,1.0,6091716.0
7722,3050702350224000001,"Капитальный ремонт автомобильной дороги общего пользования местного значения по ул. Шейха Абдулжалила Афанди в с. Верхний Каранай, Буйнакского района, РД",42.11.10.129,4062360.0,1.0,4062360.0
7723,3050702349224000001,"Капитальный ремонт автомобильной дороги общего пользования местного значения по ул. Османа Аташева в с. Нижний Дженгутай, Буйнакского района",42.11.10.129,7317684.0,1.0,7317684.0
7724,3050702346024000001,"Капитальный ремонт автомобильной дороги общего пользования местного значения с. Кафыркумух, Буйнакского района, РД",42.11.10.129,7561740.0,1.0,7561740.0
7725,3052400052024000008,"приобретение жилого помещения (жилого дома) для нужд муниципального района «Новолакский район» Республики Дагестан в рамках программы приобретения жилья детям-сиротам и детям, оставшимся без попечения родителей, лицам из числа детей-сирот и детей, оставшихся без попечения родителей",68.10.11.000,2820000.0,1.0,2820000.0
7726,3052990924524000005,Капитальный ремонт ул. Старая в с. Тпиг Агульского района,42.11.10.120,3950000.0,1.080446627,4267764.18
7727,3050500718124000006,жилой дом с земельным участком,68.10.11.000,1465320.0,1.0,1465320.0
7728,3053301005924000004,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,68.10.11.000,2481000.0,1.0,2481000.0
7729,3053800202024000001,Передвижной многофункциональный культурный центр (автоклуб) . ВМК,29.10.59.390,10963545.71,1.0,10963545.71
7730,3052700163424000002,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,68.10.11.000,1956420.0,1.0,1956420.0
7731,3051700065624000003,"Приобретение жилья в муниципальную собственность для предоставления детям - сиротам и детям, оставшимся без попечения родителей, лицам из их числа",68.10.11.000,4244700.0,1.0,4244700.0
7732,3051700065624000002,"Приобретение жилья в муниципальную собственность для предоставления детям - сиротам и детям, оставшимся без попечения родителей, лицам из их числа",68.10.11.000,4244700.0,1.0,4244700.0
7733,3051700065624000004,"Приобретение жилья в муниципальную собственность для предоставления детям - сиротам и детям, оставшимся без попечения родителей, лицам из их числа",68.10.11.000,4244700.0,1.0,4244700.0
7734,3052200907624000032,Работы строительные по строительству прочих автомобильных дорог,42.11.20.190,1985580.0,1.0,1985580.0
7735,3052200907624000026,Работы строительные по строительству прочих автомобильных дорог,42.11.20.190,2869082.0,1.0,2869082.0
7736,3054602098524000013,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,68.10.11.000,2547540.0,1.0,2547540.0
7737,3054900089924000002,оказание услуги водоснабжения и водоотведения,36.00.11.000,10.06,12082.675,121551.71
7738,3054900089924000002,оказание услуги водоснабжения и водоотведения,37.00.11.110,7.14,2747.815,19605.66
7739,3050500718124000005,"Дороги автомобильные, в том числе улично-дорожная сеть, и прочие автомобильные и пешеходные дороги",42.11.10.120,1758000.0,1.0,1758000.0
7740,3054700308324000011,"Приобретение жилого помещения в муниципальную собственность для обеспечения жильем лиц из числа детей-сирот и детей, оставшихся без попечения родителей",68.10.11.000,2310000.0,1.0,2310000.0
7741,3053400374524000012,Капитальный ремонт дороги по ул. Гусейнова в с. Адильотар Хасавюртовского района,42.11.20.290,4130930.3,1.0,4130930.3
7742,3052300113624000002,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,68.10.11.000,3194400.0,1.0,3194400.0
7743,3050400715724000001,"Услуги по печатанию книг, географических карт, гидрографических или аналогичных карт всех видов, репродукций, чертежей и фотографий, открыток",18.12.14.000,900.5,2000.0,1801000.0
7744,3057300664424000012,Бумага для печати прочая,17.12.14.119,300.0,,
7745,3057300664424000012,Принадлежности канцелярские или школьные пластмассовые,22.29.25.000,2000.0,,
7746,3056003002224000029,Мандарины,01.23.14.000-00000003,164.0,3350.0,549400.0
7747,3056003002224000028,Овощи маринованные,10.39.18.110-00000001,280.0,12950.0,3626000.0
7748,3056003002224000031,Ягоды сушеные,01.25.19.190-00000029,398.0,3685.0,1466630.0
7749,3051400308824000015,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,68.10.11.000,2034000.0,1.0,2034000.0
7750,3056105400124000016,Молоко сгущенное «Белмолпродукт»,10.51.51.000-00000001,340.0,500.0,170000.0
7751,3056105400124000013,Яйца куриные в скорлупе свежие,01.47.21.000-00000014,13.9,38000.0,528200.0
7752,3056105400124000001,Мясо сельскохозяйственной птицы охлажденное «Гюней»,10.12.10.000-00000005,236.0,5500.0,1298000.0
7753,3056105400124000014,Бананы,01.22.12.000-00000001,158.37,850.0,134614.5
7754,3056003496524000015,Зефир,10.82.23.210-00000003,345.32,207.0,71481.24
7755,3056003496524000016,Груши,01.24.21.000-00000002,203.88,831.0,169424.28
7756,3056003496524000002,Томаты (помидоры),01.13.34.000-00000004,157.63,500.0,78815.0
7757,3056003496524000008,Апельсины,01.23.13.000-00000002,165.0,594.0,98010.0
7758,3051701159124000011,Акустическая система,26.40.31.190-00000010,1302.63,20.0,26052.63
7759,3051701159124000011,"Часы, не предназначенные для ношения на себе или с собой, с часовым механизмом для часов, предназначенных для ношения на себе или с собой; будильники и настенные часы; часы прочие",26.52.14.000,347.37,15.0,5210.53
7760,3051701159124000011,Средства для дезодорирования и ароматизации воздуха в помещениях,20.41.41.000-00000003,434.21,4.0,1736.84
7761,3051701159124000012,Словари и энциклопедии печатные,58.11.14.000,230.77,270.0,62307.69
7762,3051701159124000012,Атлас и прочие книги с картами печатные,58.11.15.000-00000001,192.31,300.0,57692.31
7763,3051701159124000014,Бумага для офисной техники,17.12.14.110-00000003,320.77,28.0,8981.55
7764,3051701159124000014,Ручка канцелярская,32.99.12.110-00000005,32.08,51.0,1635.93
7765,3051701159124000014,Клей канцелярский,20.52.10.190-00000005,80.19,19.0,1523.66
7766,3051701159124000014,Картридж для электрографических печатающих устройств,20.59.12.120-00000002,2405.77,3.0,7217.32
7767,3051701159124000014,Клейкая лента,22.29.21.000-00000001,80.19,8.0,641.54
7768,3051701159124000009,Кулер для воды. Sonen,27.51.24.190-00000022,3666.67,3.0,11000.0
7769,3051701159124000008,"Системы и средства обеспечения безопасности информации прочие, не вошедшие в другие категории. Терминатор 130-5G",26.20.40.149,36900.0,1.0,36900.0
7770,3051701159124000013,Салфетки косметические бумажные,17.22.11.130-00000001,15.36,21.0,322.46
7771,3051701159124000013,"Бутыли, бутылки, флаконы и аналогичные изделия из полиэтилентерефталата прочих цветов",22.22.14.139,383.88,20.0,7677.54
7772,3051701159124000003,Полуфабрикаты мясные и мясосодержащие замороженные,10.13.14.700-00000005,590.0,61.32,36178.8
7773,3051701159124000003,Полуфабрикаты мясные и мясосодержащие замороженные,10.13.14.700-00000005,590.0,48.12,28390.8
7774,3051701159124000003,Полуфабрикаты мясные и мясосодержащие замороженные,10.13.14.700-00000004,590.0,34.92,20602.8
7775,3051701159124000006,Йогурт,10.51.52.111,174.0,126.8,22063.2
7776,3051701159124000005,Хлеб пшеничный,10.71.11.111,58.0,272.96,15831.68
7777,3051701159124000004,Бедро куриное,10.12.20.110,240.0,180.158,43237.92
7778,3051701159124000004,Грудка куриная,10.12.20.110,370.0,59.904,22164.48
7779,3054900089924000004,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,68.10.11.000,1518000.0,1.0,1518000.0
7780,3051400308824000010,Тележка-хранилище с системой подзарядки. DELTACLASS,26.20.15.000-00000439,135000.0,4.0,540000.0
7781,3055200424424000005,Одежда сцены,13.92.16.119,1427703.33,1.0,1427703.33
7782,3055200424424000005,Монтаж и ПНР и иные расходы,43.39.19.190,991242.67,1.0,991242.67
7783,3055200424424000005,Монтаж и ПНР и иные расходы,43.39.19.190,,,2418946.0
7784,3050200808124000007,Территории парковые и парки для отдыха,42.99.12.124,3420000.0,1.0,3420000.0
7785,3056206428124000008,Масло трансмиссионное. Роснефть ТСП-15К,19.20.29.120-00000007,177.82,2598.0,461976.36
7786,3056206428124000007,Масло моторное. KRAFTON P 5 U 10w40,19.20.29.110-00000017,277.13,2598.0,719983.74
7787,3056206428124000013,Масло гидравлическое. Роснефть МГЕ-46В,19.20.29.130-00000003,130.8,2598.0,339818.4
7788,3052100612124000006,"купли-продажи жилого помещения для обеспечения жильем детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей",41.20.10.190,1836000.0,1.0,1836000.0
7789,3052100612124000005,"жилое помещение для обеспечения жильем детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей",41.20.10.190,1836000.0,1.0,1836000.0
7790,3055200424424000003,"Работы завершающие и отделочные в зданиях и сооружениях, прочие, не включенные в другие группировки",43.39.19.190,725598.37,1.0,725598.37
7791,3055200424424000003,"Работы завершающие и отделочные в зданиях и сооружениях, прочие, не включенные в другие группировки",43.39.19.190,,,1395475.56
7792,3055200424424000003,Оборудование звуковое комплект. отсутствует,26.40.31.190,418978.03,1.0,418978.03
7793,3055200424424000003,Оборудование световое комплект. отсутствует,27.40.33.130,250899.16,1.0,250899.16
7794,3055200424424000004,Одежда сцены,13.92.16.119,1474710.0,1.0,1474710.0
7795,3055200424424000004,Монтаж и ПНР и иные расходы,43.39.19.190,1007880.0,1.0,1007880.0
7796,3055200424424000004,"Работы завершающие и отделочные в зданиях и сооружениях, прочие, не включенные в другие группировки",43.39.19.190,,,2482590.0
7797,3051300194824000009,Работы по сборке и монтажу сборных конструкций,43.99.70.000,45000.0,2.0,90000.0
7798,3056003002224000026,Изделия макаронные,10.73.11.000-00000012,106.04,32848.0,3483201.92
7799,3056003002224000003,Молоко сгущенное,10.51.51.000-00000002,336.6,,
7800,3056003002224000003,Масло сливочное,10.51.30.110-00000004,827.9,,
7801,3056003002224000003,Творог,10.51.40.300-00000005,361.37,,
7802,3056003002224000025,Мясо сельскохозяйственной птицы охлажденное,10.12.10.000-00000006,254.05,19469.0,4946099.45
7803,3056003002224000009,Паста томатная,10.39.17.112,263.9,,
7804,3056003002224000009,Овощи маринованные,10.39.18.110-00000001,199.07,,
7805,3056003002224000009,Овощи маринованные,10.39.18.110-00000001,168.0,,
7806,3056003002224000062,Сыры полутвердые,10.51.40.120-00000002,680.0,4000.0,2720000.0
7807,3056003002224000063,Сыры полутвердые. сок,10.51.40.120-00000002,689.66,4000.0,2758640.0
7808,3056003002224000044,Бананы,01.22.12.000-00000003,160.0,11000.0,1760000.0
7809,3056003002224000065,Бананы,01.22.12.000-00000003,145.99,11000.0,1605890.0
7810,3056003002224000013,Рис,10.61.10.000-00000003,104.72,41638.0,4360331.36
7811,3056003002224000022,Чай черный (ферментированный),10.83.13.120-00000003,1214.25,1132.0,1374531.0
7812,3056003002224000021,Зефир,10.82.23.210-00000003,345.66,,
7813,3056003002224000021,Мука пшеничная,10.61.21.110-00000004,53.46,,
7814,3056003002224000008,Сок из фруктов и (или) овощей,10.32.10.000-00000006,99.45,,
7815,3056003002224000008,"Горох, консервированный без уксуса или уксусной кислоты (кроме готовых блюд из овощей)",10.39.16.000-00000002,209.82,,
7816,3056003002224000008,Изделия сухарные,10.72.11.120-00000001,178.6,,
7817,3056003002224000010,Петрушка свежая,01.13.19.000-00000002,258.51,,
7818,3056003002224000010,Укроп свежий,01.13.19.000-00000006,257.49,,
7819,3056003002224000010,Бананы,01.22.12.000-00000003,150.43,,
7820,3056003002224000010,Лимоны,01.23.12.000-00000002,185.02,,
7821,3056003002224000010,Яблоки,01.24.10.000-00000001,80.73,,
7822,3056003002224000010,Груши,01.24.21.000-00000001,174.44,,
7823,3051400308824000014,"«Приобретение благоустроенного жилого помещения для детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей» на территории МР «Кайтагский район»",68.10.11.000,2034000.0,1.0,2034000.0
7824,3054201716324000003,Обустройство площадок для накопления ТКО на территории села Нюгди Дербентского района Республики Дагестан,43.99.90.190,1020000.0,1.0,1020000.0
7825,3052500621024000001,Газ природный,35.23.10.110,8.79,,
7826,3052200907624000028,Работы строительные по строительству прочих автомобильных дорог,42.11.20.190,2869083.0,1.0,2869083.0
7827,3056003002224000071,Масло сливочное,10.51.30.110-00000004,910.0,2200.0,2002000.0
7828,3056003002224000070,Говядина охлажденная,10.11.11.110-00000004,530.0,5429.0,2877370.0
7829,3056003002224000030,Дрожжи хлебопекарные сушеные,10.89.13.112-00000003,545.0,192.0,104640.0
7830,3056003002224000033,Апельсины,01.23.13.000-00000003,165.0,22000.0,3630000.0
7831,3050600215424000001,"Работы строительные по строительству улично-дорожной сети, пешеходных дорог, взлетно-посадочных полос аэродромов, кроме работ строительных по строительству, ремонту и содержанию автомобильных дорог",42.11.20.900,1305390.0,1.0,1305390.0
7832,3054701210524000019,Работы по ремонту обычных дорог,42.11.20.230,862818.0,1.0,862818.0
7833,3050600397624000001,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,68.10.11.000,2436000.0,1.0,2436000.0
7834,3054201716324000004,"Дороги автомобильные, в том числе улично-дорожная сеть, и прочие автомобильные и пешеходные дороги",42.11.10.120,12580300.0,1.0,12580300.0
7835,3053500266324000001,Услуги интернет связи,61.10.43.000,3210.67,12.0,38528.04
7836,3052200907624000009,Работы строительные по строительству прочих автомобильных дорог,42.11.20.190,2493428.0,1.0,2493428.0
7837,3052200907624000010,Работы строительные по строительству прочих автомобильных дорог,42.11.20.190,1008000.0,1.0,1008000.0
7838,3050500718124000004,"Дороги автомобильные, в том числе улично-дорожная сеть, и прочие автомобильные и пешеходные дороги",42.11.10.120,10299000.0,1.0,10299000.0
7839,3051400308824000009,Ноутбук. Aquarius,26.20.11.110-00000165,57880.8,41.0,2373112.8
7840,3051400308824000008,"Станок токарный по металлу с числовым программным управлением, оснащенный защитным щитком-экраном учебный",32.99.53.110,1152680.0,1.0,1152680.0
7841,3051400308824000008,Станок токарный деревообрабатывающий,32.99.53.130,147000.0,2.0,294000.0
7842,3051400308824000008,Станок сверлильный,32.99.53.130,166750.0,2.0,333500.0
7843,3051400308824000008,"Станок фрезерный с числовым программным управлением, оснащенный защитным щитком-экраном учебный",32.99.53.130,912900.0,1.0,912900.0
7844,3050400504724000002,"Капремонт поливного канала ""Лайский канал"" в с. Ахты, Ахтынского района, РД.",43.99.90.190,2841620.0,1.0,2841620.0
7845,3054700308324000010,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,68.10.11.000,2310000.0,1.0,2310000.0
7846,3054700308324000008,"Приобретение жилого помещения в муниципальную собственность для обеспечения жильем лиц из числа детей-сирот и детей, оставшихся без попечения родителей",68.10.11.000,2310000.0,1.0,2310000.0
7847,3053700253124000003,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,68.10.11.000,2152800.0,1.0,2152800.0
7848,3054700308324000009,Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение,58.29.50.000,42000.0,1.0,42000.0
7849,3053800383424000003,Бензин автомобильный (розничная реализация),19.20.21.100-00000006,53.0,10000.0,530000.0
7850,3054800809124000007,Бензин автомобильный (розничная реализация). Бензин автомобильный АИ-95 экологического класса не ниже К5 (оптовая реализация),19.20.21.100-00000005,55.15,9000.0,496350.0
7851,3054800809124000011,Лицензия,58.29.50.000,174477.78,1.0,174477.78
7852,3054800809124000011,Право использования программы для ЭВМ,58.29.50.000,20326.33,1.0,20326.33
7853,3053402497824000007,Говядина охлажденная. Товарный знак отсутствует,10.11.11.110-00000004,490.0,300.0,147000.0
7854,3053800383424000006,Автомобиль легковой,29.10.20.000-00000012,1600000.0,1.0,1600000.0
7855,3053800383424000005,Бензин автомобильный (розничная реализация),19.20.21.100-00000006,55.0,7272.0,399960.0
7856,3052600012324000002,"Дороги автомобильные, в том числе улично-дорожная сеть, и прочие автомобильные и пешеходные дороги, не включенные в другие группировки",42.11.10.129,6847690.0,1.0,6847690.0
7857,3054701210524000001,"Поставка тепловой энергии по адресу; РД, г. Кизляр, ул. Первомайская, 17",35.30.11.120,1499.74,188.147,282171.58
7858,3053402482624000003,Говядина охлажденная. Товарный знак отсутствует,10.11.11.110-00000004,490.0,1200.0,588000.0
7859,3056206866324000020,Джем,10.39.22.110-00000002,423.38,93.0,39374.34
7860,3052200907624000034,Работы строительные по строительству прочих автомобильных дорог,42.11.20.190,1355630.0,1.0,1355630.0
7861,3052200907624000036,Работы строительные по строительству прочих автомобильных дорог,42.11.20.190,3114180.0,1.0,3114180.0
7862,3052200907624000035,Работы строительные по строительству прочих автомобильных дорог,42.11.20.190,1314970.0,1.0,1314970.0
7863,3054602363324000008,"Услуги по покупке и продаже недвижимости, находящейся в собственности на фиксированное время года",68.10.12.000,3144306.0,1.0,3144306.0
7864,3052201229424000002,"Поставка КТП-250/10/0.4 и трансформатора для нужд МКУ ""УЖКХ и КС""",27.11.43.000,430000.0,1.0,430000.0
7865,3052201229424000002,"Поставка КТП-250/10/0.4 и трансформатора для нужд МКУ ""УЖКХ и КС""",27.11.43.000,220000.0,1.0,220000.0
7866,3054700472124000004,Говядина охлажденная,10.11.11.110-00000002,560.0,930.0,520800.0
7867,3054700472124000008,Мясо сельскохозяйственной птицы охлажденное для детского питания,10.12.10.170-00000005,230.0,1415.0,325450.0
7868,3054700472124000008,Мясо сельскохозяйственной птицы охлажденное для детского питания,10.12.10.170-00000005,230.0,240.0,55200.0
7869,3054700472124000005,Крупа пшеничная,10.61.31.110-00000005,50.3,350.0,17605.0
7870,3054700472124000005,Крупа гречневая,10.61.32.113-00000004,88.0,300.0,26400.0
7871,3054700472124000005,Чай черный (ферментированный),10.83.13.120-00000003,849.0,25.0,21225.0
7872,3054700472124000005,Масло подсолнечное рафинированное,10.41.54.000-00000003,123.33,70.0,8633.1
7873,3054700472124000005,Яйца куриные в скорлупе свежие,01.47.21.000-00000025,13.67,4120.0,56320.4
7874,3054700472124000005,Крупа манная,10.61.31.111-00000002,43.67,90.0,3930.3
7875,3054700472124000006,Картофель продовольственный,01.13.51.000-00000002,32.0,1550.0,49600.0
7876,3054700472124000006,Капуста белокочанная,01.13.12.120-00000002,39.0,150.0,5850.0
7877,3054700472124000006,Морковь столовая,01.13.41.110-00000003,43.33,300.0,12999.0
7878,3054700472124000006,Лук репчатый,01.13.43.110-00000002,30.0,500.0,15000.0
7879,3054700472124000006,Свекла столовая,01.13.49.110-00000003,46.33,80.0,3706.4
7880,3054700472124000006,Яблоки,01.24.10.000-00000002,78.67,1720.0,135312.4
7881,3054700472124000007,Мясо сельскохозяйственной птицы охлажденное для детского питания,10.12.10.170-00000005,350.0,1070.0,374500.0
7882,3052200907624000025,Работы строительные по строительству прочих автомобильных дорог,42.11.20.190,4067980.0,1.0,4067980.0
7883,3052200907624000024,Ремонт дорожного покрытия (бетонирование) по ул. Ибрагимова в с. Губден Карабудахкентского района,42.11.20.190,4470350.0,1.0,4470350.0
7884,3050501042724000002,"Услуги по чистке и уборке прочие, не включенные в другие группировки",81.29.19.000,3602000.0,1.0,3602000.0
7885,3056105674624000020,Паста томатная,10.39.17.112,283.86,107.0,30373.02
7886,3053100098624000004,Дорога автомобильная с усовершенствованным капитальным типом дорожного покрытия,42.11.10.121,22027877.0,1.0,22027877.0
7887,3054700470724000005,Говядина охлажденная,10.11.11.110-00000003,448.34,955.0,428164.7
7888,3054700470724000008,Мясо сельскохозяйственной птицы охлажденное для детского питания,10.12.10.170-00000005,236.67,1210.0,286370.7
7889,3054700470724000008,Мясо сельскохозяйственной птицы охлажденное для детского питания,10.12.10.170-00000005,233.33,1140.0,265996.2
7890,3054700470724000009,Крупа пшеничная,10.61.31.110-00000005,62.0,100.0,6200.0
7891,3054700470724000009,Крупа гречневая,10.61.32.113-00000004,89.0,300.0,26700.0
7892,3054700470724000009,Чай черный (ферментированный),10.83.13.120-00000003,844.0,12.0,10128.0
7893,3054700470724000009,Масло подсолнечное рафинированное,10.41.54.000-00000003,124.0,91.0,11284.0
7894,3054700470724000009,Яйца куриные в скорлупе свежие,01.47.21.000-00000025,13.83,7450.0,103033.5
7895,3054700470724000009,Крупа манная,10.61.31.111-00000002,46.67,12.0,560.04
7896,3051300194824000004,"Изделия из гипса, бетона или цемента прочие",23.69.10.000-00000001,12000.0,4.0,48000.0
7897,3056206428124000006,Масло моторное. Роснефть марки М-10ДМ,19.20.29.110-00000017,133.94,2598.0,347976.12
7898,3056003002224000054,Яблоки,01.24.10.000-00000001,94.5,21000.0,1984500.0
7899,3056003002224000050,Лук репчатый,01.13.43.110-00000002,34.0,17000.0,578000.0
7900,3056003002224000049,Свекла столовая,01.13.49.110-00000003,50.0,10000.0,500000.0
7901,3054100850424000010,"Работы строительные по строительству гражданских сооружений, не включенные в другие группировки, кроме работ по сохранению и воссозданию объектов культурного наследия",42.99.29.100,1780000.0,1.0,1780000.0
7902,3054700485924000005,Бананы,01.22.12.000-00000002,164.0,340.0,55760.0
7903,3054700485924000005,Лимоны,01.23.12.000-00000003,185.0,12.0,2220.0
7904,3054700485924000005,Яблоки,01.24.10.000-00000002,94.0,370.0,34780.0
7905,3054700485924000005,Груши,01.24.21.000-00000001,200.0,90.0,18000.0
7906,3054700485924000006,Мясо сельскохозяйственной птицы охлажденное для детского питания,10.12.10.170-00000005,230.0,240.0,55200.0
7907,3054700485924000007,Крупа гречневая,10.61.32.113-00000004,91.0,66.0,6006.0
7908,3054700485924000007,Чай черный (ферментированный),10.83.13.120-00000003,750.0,2.0,1500.0
7909,3054700485924000007,Масло подсолнечное рафинированное,10.41.54.000-00000003,135.0,45.0,6075.0
7910,3054700485924000007,Яйца куриные в скорлупе свежие,01.47.21.000-00000025,14.0,1920.0,26880.0
7911,3050000402824000001,Услуги по покупке и продаже жилых зданий и занимаемых ими земельных участков,68.10.11.000,2027400.0,1.0,2027400.0
7912,3054201716324000002,"Благоустройство сквера по ул. А.Алиева, 47 ""а"" в с. Великент Дербенсткого района РД.",42.99.29.100,2637330.0,1.0,2637330.0
7913,3054201716324000009,Капитальный ремонт асфальтобетонного покрытия ул. Параллельная с. Нижний Джалган Дербентского района РД,42.11.10.129,6923150.0,1.0,6923150.0
7914,3054201716324000001,"Благоустройство сквера по ул. Г.К.Жукова, 1 в с. Мичурино Дербентского района РД.",42.99.29.100,18515.8,1.0,18515.8
7915,3054201716324000001,"Благоустройство сквера по ул. Г.К.Жукова, 1 в с. Мичурино Дербентского района РД.",42.99.29.100,1721528.2,1.0,1721528.2
7916,3052200928424000003,"Поставка электроэнергии для нужд сельского поселения ""сельсовет Губденский""",35.11.10.110,7.0,126000.0,882000.0
7917,3054700492224000010,Хлеб недлительного хранения,10.71.11.110-00000004,51.97,1.0,51.97
7918,3054700492224000010,Хлеб недлительного хранения,10.71.11.110-00000004,51.03,557.0,28423.71
7919,3054700492224000010,Хлеб недлительного хранения,10.71.11.110-00000003,54.8,260.4,14269.92
7920,3050500718124000003,Выполнение работ по капитальному ремонту дорожного покрытия по ул. Центральная в с. Новая Коса Бабаюртовского района РД,42.11.10.120,8770000.0,1.0,8770000.0
7921,3054700492224000007,"Горох, консервированный без уксуса или уксусной кислоты (кроме готовых блюд из овощей)",10.39.16.000-00000002,111.66,156.0,17418.96
7922,3054700492224000008,Картофель продовольственный,01.13.51.000-00000002,34.33,450.0,15448.5
7923,3054700492224000008,Капуста белокочанная,01.13.12.120-00000002,41.33,300.0,12399.0
7924,3054700492224000008,Морковь столовая,01.13.41.110-00000003,46.33,380.0,17605.4
7925,3054700492224000008,Лук репчатый,01.13.43.110-00000002,32.33,380.0,12285.4
7926,3054700492224000008,Свекла столовая,01.13.49.110-00000003,49.0,130.0,6370.0
7927,3054700492224000009,Рис,10.61.10.000-00000003,109.0,150.0,16350.0
7928,3054700492224000009,Сахар белый свекловичный в твердом состоянии без вкусоароматических или красящих добавок,10.81.12.110-00000004,74.0,250.0,18500.0
7929,3054700492224000012,Крупа гречневая,10.61.32.113-00000004,89.33,100.0,8933.0
7930,3054700492224000012,Крупа перловая,10.61.32.116-00000004,60.0,17.0,1020.0
7931,3054700492224000012,Чай черный (ферментированный),10.83.13.120-00000003,1073.0,6.0,6438.0
7932,3054700492224000012,Масло подсолнечное рафинированное,10.41.54.000-00000002,130.0,82.8,10764.0
7933,3054700492224000012,Крупа манная,10.61.31.111-00000003,56.0,30.0,1680.0
7934,3054700492224000006,Говядина охлажденная,10.11.11.110-00000002,584.33,1000.0,584330.0
7935,3054700471424000007,Хлеб недлительного хранения,10.71.11.110-00000004,48.83,1715.0,83743.45
7936,3054700471424000007,Хлеб недлительного хранения,10.71.11.110-00000004,42.13,1.0,42.13
7937,3054700471424000007,Хлеб недлительного хранения,10.71.11.110-00000003,51.41,1144.0,58813.04
7938,3056003002224000058,Бананы,01.22.12.000-00000003,146.0,1320.0,192720.0
7939,3056003002224000061,Бананы,01.22.12.000-00000003,145.99,1200.0,175188.0
7940,3054700471424000006,Бананы,01.22.12.000-00000002,164.98,900.0,148482.0
7941,3054700471424000006,Лимоны,01.23.12.000-00000002,185.25,90.0,16672.5
7942,3054700471424000006,Яблоки,01.24.10.000-00000002,83.21,2500.0,208025.0
7943,3054700471424000008,Крупа пшеничная,10.61.31.110-00000005,57.11,600.0,34266.0
7944,3054700471424000008,Крупа гречневая,10.61.32.113-00000004,88.72,750.0,66540.0
7945,3054700471424000008,Крупа ячневая,10.61.32.115-00000002,49.0,100.0,4900.0
7946,3054700471424000008,Крупа перловая,10.61.32.116-00000004,46.71,100.0,4671.0
7947,3054700471424000008,Хлопья овсяные,10.61.33.111-00000003,58.0,100.0,5800.0
7948,3054700471424000008,Чай черный (ферментированный),10.83.13.120-00000003,980.48,20.0,19609.6
7949,3054700471424000008,Масло подсолнечное рафинированное,10.41.54.000-00000002,125.3,140.0,17542.0
7950,3054700471424000008,Яйца куриные в скорлупе свежие,01.47.21.000-00000025,13.85,7500.0,103875.0
7951,3054700471424000008,Крупа манная,10.61.31.111-00000003,50.09,80.0,4007.2
7952,3054700471424000008,Кисель сухой,10.89.19.231-00000003,235.0,250.0,58750.0
7953,3054700471424000005,Картофель продовольственный,01.13.51.000-00000002,30.11,2300.0,69253.0
7954,3054700471424000005,Капуста белокочанная,01.13.12.120-00000002,36.51,780.0,28477.8
7955,3054700471424000005,Морковь столовая,01.13.41.110-00000003,43.43,700.0,30401.0
7956,3054700471424000005,Лук репчатый,01.13.43.110-00000002,29.57,750.0,22177.5
7957,3054700471424000005,Свекла столовая,01.13.49.110-00000003,46.54,600.0,27924.0
7958,3054700471424000014,Сок из фруктов и (или) овощей,10.32.10.000-00000006,94.38,1800.0,169884.0
7959,3054700471424000014,Паста томатная,10.39.17.112,278.43,160.0,44548.8
7960,3054700471424000014,Овощи маринованные,10.39.18.110-00000001,197.31,140.0,27623.4
7961,3054700471424000014,Овощи маринованные,10.39.18.110-00000001,98.66,96.0,9471.36
